STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USW00026494,"FAIRBANKS 11 NE, AK US",08/03/2023,,30,24,
USW00026494,"FAIRBANKS 11 NE, AK US",09/03/2023,,26,20,
USW00026494,"FAIRBANKS 11 NE, AK US",10/03/2023,,23,8,
USW00026494,"FAIRBANKS 11 NE, AK US",11/03/2023,,24,6,
USW00026494,"FAIRBANKS 11 NE, AK US",12/03/2023,,11,2,
USW00026494,"FAIRBANKS 11 NE, AK US",13/03/2023,,8,-5,
USW00026494,"FAIRBANKS 11 NE, AK US",14/03/2023,,4,-4,
USW00026494,"FAIRBANKS 11 NE, AK US",15/03/2023,,6,-4,
USW00026494,"FAIRBANKS 11 NE, AK US",16/03/2023,,15,-11,
USW00026494,"FAIRBANKS 11 NE, AK US",17/03/2023,,28,-5,
USW00026494,"FAIRBANKS 11 NE, AK US",18/03/2023,,38,19,
USW00026494,"FAIRBANKS 11 NE, AK US",19/03/2023,,39,22,
USW00026494,"FAIRBANKS 11 NE, AK US",20/03/2023,,37,22,
USW00026494,"FAIRBANKS 11 NE, AK US",21/03/2023,,33,21,
USW00026494,"FAIRBANKS 11 NE, AK US",22/03/2023,,39,21,
USW00026494,"FAIRBANKS 11 NE, AK US",23/03/2023,,35,16,
USW00026494,"FAIRBANKS 11 NE, AK US",24/03/2023,,22,5,
USW00026494,"FAIRBANKS 11 NE, AK US",25/03/2023,,19,4,
USW00026494,"FAIRBANKS 11 NE, AK US",26/03/2023,,31,16,
USW00026494,"FAIRBANKS 11 NE, AK US",27/03/2023,,38,28,
USW00026494,"FAIRBANKS 11 NE, AK US",28/03/2023,,28,13,
USW00026494,"FAIRBANKS 11 NE, AK US",29/03/2023,,33,14,
USW00026494,"FAIRBANKS 11 NE, AK US",30/03/2023,,31,18,
USW00026494,"FAIRBANKS 11 NE, AK US",31/03/2023,,22,13,
USW00026494,"FAIRBANKS 11 NE, AK US",01/04/2023,,24,7,
USW00026494,"FAIRBANKS 11 NE, AK US",02/04/2023,,26,15,
USW00026494,"FAIRBANKS 11 NE, AK US",03/04/2023,,31,8,
USW00026494,"FAIRBANKS 11 NE, AK US",04/04/2023,,35,24,
USW00026494,"FAIRBANKS 11 NE, AK US",05/04/2023,,30,12,
USW00026494,"FAIRBANKS 11 NE, AK US",06/04/2023,,14,1,
USW00026494,"FAIRBANKS 11 NE, AK US",07/04/2023,,19,-3,
USW00026494,"FAIRBANKS 11 NE, AK US",08/04/2023,,14,2,
USW00026494,"FAIRBANKS 11 NE, AK US",09/04/2023,,8,0,
USW00026494,"FAIRBANKS 11 NE, AK US",10/04/2023,,10,-7,
USW00026494,"FAIRBANKS 11 NE, AK US",11/04/2023,,13,-3,
USW00026494,"FAIRBANKS 11 NE, AK US",12/04/2023,,24,9,
USW00026494,"FAIRBANKS 11 NE, AK US",13/04/2023,,22,0,
USW00026494,"FAIRBANKS 11 NE, AK US",14/04/2023,,33,12,
USW00026494,"FAIRBANKS 11 NE, AK US",15/04/2023,,38,18,
USW00026494,"FAIRBANKS 11 NE, AK US",16/04/2023,,29,19,
USW00026494,"FAIRBANKS 11 NE, AK US",17/04/2023,,29,12,
USW00026494,"FAIRBANKS 11 NE, AK US",18/04/2023,,24,15,
USW00026494,"FAIRBANKS 11 NE, AK US",19/04/2023,,40,13,
USW00026494,"FAIRBANKS 11 NE, AK US",20/04/2023,,50,22,
USW00026494,"FAIRBANKS 11 NE, AK US",21/04/2023,,41,27,
USW00026494,"FAIRBANKS 11 NE, AK US",22/04/2023,,31,9,
USW00026494,"FAIRBANKS 11 NE, AK US",23/04/2023,,12,2,
USW00026494,"FAIRBANKS 11 NE, AK US",24/04/2023,,21,6,
USW00026494,"FAIRBANKS 11 NE, AK US",25/04/2023,,37,11,
USW00026494,"FAIRBANKS 11 NE, AK US",26/04/2023,,42,20,
USW00026494,"FAIRBANKS 11 NE, AK US",27/04/2023,,44,29,
USW00026494,"FAIRBANKS 11 NE, AK US",28/04/2023,,47,31,
USW00026494,"FAIRBANKS 11 NE, AK US",29/04/2023,,48,29,
USW00026494,"FAIRBANKS 11 NE, AK US",30/04/2023,,47,35,
USW00026494,"FAIRBANKS 11 NE, AK US",01/05/2023,,53,35,
USW00026494,"FAIRBANKS 11 NE, AK US",02/05/2023,,45,32,
USW00026494,"FAIRBANKS 11 NE, AK US",03/05/2023,,46,30,
USW00026494,"FAIRBANKS 11 NE, AK US",04/05/2023,,46,29,
USW00026494,"FAIRBANKS 11 NE, AK US",05/05/2023,,52,33,
USW00026494,"FAIRBANKS 11 NE, AK US",06/05/2023,,50,34,
USW00026494,"FAIRBANKS 11 NE, AK US",07/05/2023,,51,31,
USW00026494,"FAIRBANKS 11 NE, AK US",08/05/2023,,53,38,
USW00026494,"FAIRBANKS 11 NE, AK US",09/05/2023,,53,37,
USW00026494,"FAIRBANKS 11 NE, AK US",10/05/2023,,59,36,
USW00026494,"FAIRBANKS 11 NE, AK US",11/05/2023,,57,40,
USW00026494,"FAIRBANKS 11 NE, AK US",12/05/2023,,61,39,
USW00026494,"FAIRBANKS 11 NE, AK US",13/05/2023,,63,44,
USW00026494,"FAIRBANKS 11 NE, AK US",14/05/2023,,63,38,
USW00026494,"FAIRBANKS 11 NE, AK US",15/05/2023,,60,38,
USW00026494,"FAIRBANKS 11 NE, AK US",16/05/2023,,66,40,
USW00026494,"FAIRBANKS 11 NE, AK US",17/05/2023,,59,33,
USW00026494,"FAIRBANKS 11 NE, AK US",18/05/2023,,61,35,
USW00026494,"FAIRBANKS 11 NE, AK US",19/05/2023,,76,49,
USW00026494,"FAIRBANKS 11 NE, AK US",20/05/2023,,70,53,
USW00026494,"FAIRBANKS 11 NE, AK US",21/05/2023,,67,45,
USW00026494,"FAIRBANKS 11 NE, AK US",22/05/2023,,57,43,
USW00026494,"FAIRBANKS 11 NE, AK US",23/05/2023,,65,39,
USW00026494,"FAIRBANKS 11 NE, AK US",24/05/2023,,65,45,
USW00026494,"FAIRBANKS 11 NE, AK US",25/05/2023,,70,46,
USW00026494,"FAIRBANKS 11 NE, AK US",26/05/2023,,57,48,
USW00026494,"FAIRBANKS 11 NE, AK US",27/05/2023,,64,42,
USW00026494,"FAIRBANKS 11 NE, AK US",28/05/2023,,59,46,
USW00026494,"FAIRBANKS 11 NE, AK US",29/05/2023,,47,44,
USW00026494,"FAIRBANKS 11 NE, AK US",30/05/2023,,46,40,
USW00026494,"FAIRBANKS 11 NE, AK US",31/05/2023,,51,34,
USW00026494,"FAIRBANKS 11 NE, AK US",01/06/2023,,44,29,
USW00026494,"FAIRBANKS 11 NE, AK US",02/06/2023,,45,34,
USW00026494,"FAIRBANKS 11 NE, AK US",03/06/2023,,60,38,
USW00026494,"FAIRBANKS 11 NE, AK US",04/06/2023,,61,43,
USW00026494,"FAIRBANKS 11 NE, AK US",05/06/2023,,71,45,
USW00026494,"FAIRBANKS 11 NE, AK US",06/06/2023,,76,53,
USW00026494,"FAIRBANKS 11 NE, AK US",07/06/2023,,74,54,
USW00026494,"FAIRBANKS 11 NE, AK US",08/06/2023,,69,56,
USW00026494,"FAIRBANKS 11 NE, AK US",09/06/2023,,67,51,
USW00026494,"FAIRBANKS 11 NE, AK US",10/06/2023,,65,47,
USW00026494,"FAIRBANKS 11 NE, AK US",11/06/2023,,62,51,
USW00026494,"FAIRBANKS 11 NE, AK US",12/06/2023,,59,41,
USW00026494,"FAIRBANKS 11 NE, AK US",13/06/2023,,60,41,
USW00026494,"FAIRBANKS 11 NE, AK US",14/06/2023,,57,43,
USW00026494,"FAIRBANKS 11 NE, AK US",15/06/2023,,66,40,
USW00026494,"FAIRBANKS 11 NE, AK US",16/06/2023,,71,57,
USW00026494,"FAIRBANKS 11 NE, AK US",17/06/2023,,70,53,
USW00026494,"FAIRBANKS 11 NE, AK US",18/06/2023,,61,47,
USW00026494,"FAIRBANKS 11 NE, AK US",19/06/2023,,64,45,
USW00026494,"FAIRBANKS 11 NE, AK US",20/06/2023,,61,47,
USW00026494,"FAIRBANKS 11 NE, AK US",21/06/2023,,69,52,
USW00026494,"FAIRBANKS 11 NE, AK US",22/06/2023,,70,54,
USW00026494,"FAIRBANKS 11 NE, AK US",23/06/2023,,72,53,
USW00026494,"FAIRBANKS 11 NE, AK US",24/06/2023,,75,58,
USW00026494,"FAIRBANKS 11 NE, AK US",25/06/2023,,74,56,
USW00026494,"FAIRBANKS 11 NE, AK US",26/06/2023,,66,51,
USW00026494,"FAIRBANKS 11 NE, AK US",27/06/2023,,67,49,
USW00026494,"FAIRBANKS 11 NE, AK US",28/06/2023,,74,59,
USW00026494,"FAIRBANKS 11 NE, AK US",29/06/2023,,65,49,
USW00026494,"FAIRBANKS 11 NE, AK US",30/06/2023,,66,47,
USW00026494,"FAIRBANKS 11 NE, AK US",01/07/2023,,72,48,
USW00026494,"FAIRBANKS 11 NE, AK US",02/07/2023,,78,55,
USW00026494,"FAIRBANKS 11 NE, AK US",03/07/2023,,76,58,
USW00026494,"FAIRBANKS 11 NE, AK US",04/07/2023,,64,49,
USW00026494,"FAIRBANKS 11 NE, AK US",05/07/2023,,72,45,
USW00026494,"FAIRBANKS 11 NE, AK US",06/07/2023,,71,53,
USW00026494,"FAIRBANKS 11 NE, AK US",07/07/2023,,69,55,
USW00026494,"FAIRBANKS 11 NE, AK US",08/07/2023,,62,46,
USW00026494,"FAIRBANKS 11 NE, AK US",09/07/2023,,72,45,
USW00026494,"FAIRBANKS 11 NE, AK US",10/07/2023,,69,54,
USW00026494,"FAIRBANKS 11 NE, AK US",11/07/2023,,69,55,
USW00026494,"FAIRBANKS 11 NE, AK US",12/07/2023,,66,52,
USW00026494,"FAIRBANKS 11 NE, AK US",13/07/2023,,69,50,
USW00026494,"FAIRBANKS 11 NE, AK US",14/07/2023,,67,54,
USW00026494,"FAIRBANKS 11 NE, AK US",15/07/2023,,62,52,
USW00026494,"FAIRBANKS 11 NE, AK US",16/07/2023,,69,54,
USW00026494,"FAIRBANKS 11 NE, AK US",17/07/2023,,75,53,
USW00026494,"FAIRBANKS 11 NE, AK US",18/07/2023,,71,58,
USW00026494,"FAIRBANKS 11 NE, AK US",19/07/2023,,71,59,
USW00026494,"FAIRBANKS 11 NE, AK US",20/07/2023,,71,58,
USW00026494,"FAIRBANKS 11 NE, AK US",21/07/2023,,77,53,
USW00026494,"FAIRBANKS 11 NE, AK US",22/07/2023,,81,58,
USW00026494,"FAIRBANKS 11 NE, AK US",23/07/2023,,84,63,
USW00026494,"FAIRBANKS 11 NE, AK US",24/07/2023,,86,67,
USW00026494,"FAIRBANKS 11 NE, AK US",25/07/2023,,81,61,
USW00026494,"FAIRBANKS 11 NE, AK US",26/07/2023,,81,61,
USW00026494,"FAIRBANKS 11 NE, AK US",27/07/2023,,78,60,
USW00026494,"FAIRBANKS 11 NE, AK US",28/07/2023,,80,59,
USW00026494,"FAIRBANKS 11 NE, AK US",29/07/2023,,71,58,
USW00026494,"FAIRBANKS 11 NE, AK US",30/07/2023,,67,56,
USW00026494,"FAIRBANKS 11 NE, AK US",31/07/2023,,73,56,
USW00026494,"FAIRBANKS 11 NE, AK US",01/08/2023,,74,54,
USW00026494,"FAIRBANKS 11 NE, AK US",02/08/2023,,75,52,
USW00026494,"FAIRBANKS 11 NE, AK US",03/08/2023,,75,54,
USW00026494,"FAIRBANKS 11 NE, AK US",04/08/2023,,76,58,
USW00026494,"FAIRBANKS 11 NE, AK US",05/08/2023,,80,57,
USW00026494,"FAIRBANKS 11 NE, AK US",06/08/2023,,76,58,
USW00026494,"FAIRBANKS 11 NE, AK US",07/08/2023,,69,58,
USW00026494,"FAIRBANKS 11 NE, AK US",08/08/2023,,65,54,
USW00026494,"FAIRBANKS 11 NE, AK US",09/08/2023,,72,56,
USW00026494,"FAIRBANKS 11 NE, AK US",10/08/2023,,67,54,
USW00026494,"FAIRBANKS 11 NE, AK US",11/08/2023,,72,53,
USW00026494,"FAIRBANKS 11 NE, AK US",12/08/2023,,69,52,
USW00026494,"FAIRBANKS 11 NE, AK US",13/08/2023,,69,50,
USW00026494,"FAIRBANKS 11 NE, AK US",14/08/2023,,66,49,
USW00026494,"FAIRBANKS 11 NE, AK US",16/08/2023,,67,49,
USW00026494,"FAIRBANKS 11 NE, AK US",17/08/2023,,54,49,
USC00503368,"GOLDSTREAM CREEK, AK US",01/01/2023,,-5,-16,-5
USC00503368,"GOLDSTREAM CREEK, AK US",02/01/2023,,14,-5,-1
USC00503368,"GOLDSTREAM CREEK, AK US",03/01/2023,,4,-6,-6
USC00503368,"GOLDSTREAM CREEK, AK US",04/01/2023,,-1,-11,-9
USC00503368,"GOLDSTREAM CREEK, AK US",05/01/2023,,4,-11,4
USC00503368,"GOLDSTREAM CREEK, AK US",06/01/2023,,7,-13,-7
USC00503368,"GOLDSTREAM CREEK, AK US",07/01/2023,,3,-7,2
USC00503368,"GOLDSTREAM CREEK, AK US",08/01/2023,,7,2,4
USC00503368,"GOLDSTREAM CREEK, AK US",09/01/2023,,6,3,5
USC00503368,"GOLDSTREAM CREEK, AK US",10/01/2023,,5,-11,-10
USC00503368,"GOLDSTREAM CREEK, AK US",11/01/2023,,-5,-13,-6
USC00503368,"GOLDSTREAM CREEK, AK US",12/01/2023,,-2,-11,-5
USC00503368,"GOLDSTREAM CREEK, AK US",13/01/2023,,1,-17,-3
USC00503368,"GOLDSTREAM CREEK, AK US",14/01/2023,,1,-19,-18
USC00503368,"GOLDSTREAM CREEK, AK US",15/01/2023,,2,-19,-5
USC00503368,"GOLDSTREAM CREEK, AK US",16/01/2023,,2,-12,-9
USC00503368,"GOLDSTREAM CREEK, AK US",17/01/2023,,2,-14,-13
USC00503368,"GOLDSTREAM CREEK, AK US",18/01/2023,,-8,-19,-19
USC00503368,"GOLDSTREAM CREEK, AK US",19/01/2023,,-8,-20,-8
USC00503368,"GOLDSTREAM CREEK, AK US",20/01/2023,,-5,-17,-5
USC00503368,"GOLDSTREAM CREEK, AK US",21/01/2023,,4,-5,-1
USC00503368,"GOLDSTREAM CREEK, AK US",22/01/2023,,4,-34,-34
USC00503368,"GOLDSTREAM CREEK, AK US",23/01/2023,,-11,-35,-12
USC00503368,"GOLDSTREAM CREEK, AK US",24/01/2023,,-6,-12,-6
USC00503368,"GOLDSTREAM CREEK, AK US",25/01/2023,,-2,-14,-13
USC00503368,"GOLDSTREAM CREEK, AK US",26/01/2023,,8,-13,8
USC00503368,"GOLDSTREAM CREEK, AK US",27/01/2023,,8,-11,-11
USC00503368,"GOLDSTREAM CREEK, AK US",28/01/2023,,10,-17,10
USC00503368,"GOLDSTREAM CREEK, AK US",29/01/2023,,15,7,12
USC00503368,"GOLDSTREAM CREEK, AK US",30/01/2023,,23,12,21
USC00503368,"GOLDSTREAM CREEK, AK US",31/01/2023,,24,14,16
USC00503368,"GOLDSTREAM CREEK, AK US",01/02/2023,,18,5,6
USC00503368,"GOLDSTREAM CREEK, AK US",02/02/2023,,10,5,8
USC00503368,"GOLDSTREAM CREEK, AK US",03/02/2023,,10,5,6
USC00503368,"GOLDSTREAM CREEK, AK US",04/02/2023,,9,-2,2
USC00503368,"GOLDSTREAM CREEK, AK US",05/02/2023,,8,-20,-20
USC00503368,"GOLDSTREAM CREEK, AK US",06/02/2023,,0,-21,-7
USC00503368,"GOLDSTREAM CREEK, AK US",07/02/2023,,8,-12,0
USC00503368,"GOLDSTREAM CREEK, AK US",08/02/2023,,5,-6,-5
USC00503368,"GOLDSTREAM CREEK, AK US",09/02/2023,,5,-24,-24
USC00503368,"GOLDSTREAM CREEK, AK US",10/02/2023,,-9,-28,-21
USC00503368,"GOLDSTREAM CREEK, AK US",11/02/2023,,-7,-24,-7
USC00503368,"GOLDSTREAM CREEK, AK US",12/02/2023,,2,-12,-3
USC00503368,"GOLDSTREAM CREEK, AK US",13/02/2023,,2,-9,-6
USC00503368,"GOLDSTREAM CREEK, AK US",14/02/2023,,0,-22,-21
USC00503368,"GOLDSTREAM CREEK, AK US",15/02/2023,,4,-21,-18
USC00503368,"GOLDSTREAM CREEK, AK US",16/02/2023,,-3,-27,-26
USC00503368,"GOLDSTREAM CREEK, AK US",17/02/2023,,-2,-27,-22
USC00503368,"GOLDSTREAM CREEK, AK US",18/02/2023,,7,-22,4
USC00503368,"GOLDSTREAM CREEK, AK US",19/02/2023,,15,-8,-3
USC00503368,"GOLDSTREAM CREEK, AK US",20/02/2023,,7,-3,4
USC00503368,"GOLDSTREAM CREEK, AK US",21/02/2023,,12,4,5
USC00503368,"GOLDSTREAM CREEK, AK US",22/02/2023,,17,-7,-4
USC00503368,"GOLDSTREAM CREEK, AK US",23/02/2023,,17,-4,16
USC00503368,"GOLDSTREAM CREEK, AK US",24/02/2023,,22,16,22
USC00503368,"GOLDSTREAM CREEK, AK US",25/02/2023,,26,5,11
USC00503368,"GOLDSTREAM CREEK, AK US",26/02/2023,,19,-5,-5
USC00503368,"GOLDSTREAM CREEK, AK US",27/02/2023,,-1,-36,-36
USC00503368,"GOLDSTREAM CREEK, AK US",28/02/2023,,-5,-37,-32
USC00503368,"GOLDSTREAM CREEK, AK US",01/03/2023,,7,-32,-1
USC00503368,"GOLDSTREAM CREEK, AK US",02/03/2023,,16,-6,-5
USC00503368,"GOLDSTREAM CREEK, AK US",03/03/2023,,9,-10,-9
USC00503368,"GOLDSTREAM CREEK, AK US",04/03/2023,,1,-36,-36
USC00503368,"GOLDSTREAM CREEK, AK US",05/03/2023,,0,-38,-13
USC00503368,"GOLDSTREAM CREEK, AK US",06/03/2023,,19,-14,6
USC00503368,"GOLDSTREAM CREEK, AK US",07/03/2023,,27,6,12
USC00503368,"GOLDSTREAM CREEK, AK US",08/03/2023,,37,8,8
USC00503368,"GOLDSTREAM CREEK, AK US",09/03/2023,,30,8,15
USC00503368,"GOLDSTREAM CREEK, AK US",10/03/2023,,25,-7,-7
USC00503368,"GOLDSTREAM CREEK, AK US",11/03/2023,,24,-18,-18
USC00503368,"GOLDSTREAM CREEK, AK US",12/03/2023,,25,-20,-6
USC00503368,"GOLDSTREAM CREEK, AK US",13/03/2023,,11,-8,-1
USC00503368,"GOLDSTREAM CREEK, AK US",14/03/2023,,10,-29,-29
USC00503368,"GOLDSTREAM CREEK, AK US",15/03/2023,,8,-29,-17
USC00503368,"GOLDSTREAM CREEK, AK US",16/03/2023,,7,-24,-24
USC00503368,"GOLDSTREAM CREEK, AK US",17/03/2023,,14,-25,-24
USC00503368,"GOLDSTREAM CREEK, AK US",18/03/2023,,27,-25,-3
USC00503368,"GOLDSTREAM CREEK, AK US",19/03/2023,,38,-3,19
USC00503368,"GOLDSTREAM CREEK, AK US",20/03/2023,,42,-7,-7
USC00503368,"GOLDSTREAM CREEK, AK US",21/03/2023,,38,-9,-3
USC00503368,"GOLDSTREAM CREEK, AK US",22/03/2023,,35,-7,-6
USC00503368,"GOLDSTREAM CREEK, AK US",23/03/2023,,41,-7,12
USC00503368,"GOLDSTREAM CREEK, AK US",24/03/2023,,31,-5,-3
USC00503368,"GOLDSTREAM CREEK, AK US",25/03/2023,,23,-9,-9
USC00503368,"GOLDSTREAM CREEK, AK US",26/03/2023,,21,-12,-3
USC00503368,"GOLDSTREAM CREEK, AK US",27/03/2023,,31,-3,26
USC00503368,"GOLDSTREAM CREEK, AK US",28/03/2023,,39,13,13
USC00503368,"GOLDSTREAM CREEK, AK US",29/03/2023,,28,0,1
USC00503368,"GOLDSTREAM CREEK, AK US",30/03/2023,,35,1,5
USC00503368,"GOLDSTREAM CREEK, AK US",31/03/2023,,34,0,1
USC00503368,"GOLDSTREAM CREEK, AK US",01/04/2023,,26,-3,-2
USC00503368,"GOLDSTREAM CREEK, AK US",02/04/2023,,28,-3,21
USC00503368,"GOLDSTREAM CREEK, AK US",03/04/2023,,30,-13,-13
USC00503368,"GOLDSTREAM CREEK, AK US",04/04/2023,,32,-14,17
USC00503368,"GOLDSTREAM CREEK, AK US",05/04/2023,,38,17,26
USC00503368,"GOLDSTREAM CREEK, AK US",06/04/2023,,27,2,2
USC00503368,"GOLDSTREAM CREEK, AK US",07/04/2023,,17,-20,-20
USC00503368,"GOLDSTREAM CREEK, AK US",08/04/2023,,21,-21,-7
USC00503368,"GOLDSTREAM CREEK, AK US",09/04/2023,,16,-7,2
USC00503368,"GOLDSTREAM CREEK, AK US",10/04/2023,,11,-17,-16
USC00503368,"GOLDSTREAM CREEK, AK US",11/04/2023,,13,-19,-19
USC00503368,"GOLDSTREAM CREEK, AK US",12/04/2023,,14,-19,11
USC00503368,"GOLDSTREAM CREEK, AK US",13/04/2023,,23,-12,-12
USC00503368,"GOLDSTREAM CREEK, AK US",14/04/2023,,21,-13,-11
USC00503368,"GOLDSTREAM CREEK, AK US",15/04/2023,,36,-11,6
USC00503368,"GOLDSTREAM CREEK, AK US",16/04/2023,,39,5,19
USC00503368,"GOLDSTREAM CREEK, AK US",17/04/2023,,32,2,6
USC00503368,"GOLDSTREAM CREEK, AK US",18/04/2023,,31,6,20
USC00503368,"GOLDSTREAM CREEK, AK US",19/04/2023,,26,-1,0
USC00503368,"GOLDSTREAM CREEK, AK US",20/04/2023,,42,0,7
USC00503368,"GOLDSTREAM CREEK, AK US",21/04/2023,,49,6,15
USC00503368,"GOLDSTREAM CREEK, AK US",22/04/2023,,43,14,26
USC00503368,"GOLDSTREAM CREEK, AK US",23/04/2023,,26,6,6
USC00503368,"GOLDSTREAM CREEK, AK US",24/04/2023,,15,5,8
USC00503368,"GOLDSTREAM CREEK, AK US",25/04/2023,,25,-1,1
USC00503368,"GOLDSTREAM CREEK, AK US",26/04/2023,,38,1,12
USC00503368,"GOLDSTREAM CREEK, AK US",27/04/2023,,43,12,23
USC00503368,"GOLDSTREAM CREEK, AK US",28/04/2023,,48,19,22
USC00503368,"GOLDSTREAM CREEK, AK US",29/04/2023,,50,17,18
USC00503368,"GOLDSTREAM CREEK, AK US",30/04/2023,,50,18,33
USC00503368,"GOLDSTREAM CREEK, AK US",01/05/2023,,49,24,25
USC00503368,"GOLDSTREAM CREEK, AK US",02/05/2023,,55,25,32
USC00503368,"GOLDSTREAM CREEK, AK US",03/05/2023,,51,23,26
USC00503368,"GOLDSTREAM CREEK, AK US",04/05/2023,,48,24,24
USC00503368,"GOLDSTREAM CREEK, AK US",05/05/2023,,49,22,22
USC00503368,"GOLDSTREAM CREEK, AK US",06/05/2023,,54,22,31
USC00503368,"GOLDSTREAM CREEK, AK US",07/05/2023,,54,22,23
USC00503368,"GOLDSTREAM CREEK, AK US",08/05/2023,,52,23,27
USC00503368,"GOLDSTREAM CREEK, AK US",09/05/2023,,55,26,29
USC00503368,"GOLDSTREAM CREEK, AK US",10/05/2023,,54,26,27
USC00503368,"GOLDSTREAM CREEK, AK US",11/05/2023,,60,27,35
USC00503368,"GOLDSTREAM CREEK, AK US",12/05/2023,,58,27,27
USC00503368,"GOLDSTREAM CREEK, AK US",13/05/2023,,62,27,32
USC00503368,"GOLDSTREAM CREEK, AK US",14/05/2023,,66,26,27
USC00503368,"GOLDSTREAM CREEK, AK US",15/05/2023,,65,27,30
USC00503368,"GOLDSTREAM CREEK, AK US",16/05/2023,,63,28,30
USC00503368,"GOLDSTREAM CREEK, AK US",17/05/2023,,69,30,34
USC00503368,"GOLDSTREAM CREEK, AK US",18/05/2023,,61,27,32
USC00503368,"GOLDSTREAM CREEK, AK US",19/05/2023,,62,32,37
USC00503368,"GOLDSTREAM CREEK, AK US",20/05/2023,,76,37,54
USC00503368,"GOLDSTREAM CREEK, AK US",21/05/2023,,73,34,37
USC00503368,"GOLDSTREAM CREEK, AK US",22/05/2023,,72,37,47
USC00503368,"GOLDSTREAM CREEK, AK US",23/05/2023,,60,29,31
USC00503368,"GOLDSTREAM CREEK, AK US",24/05/2023,,67,31,37
USC00503368,"GOLDSTREAM CREEK, AK US",25/05/2023,,67,34,38
USC00503368,"GOLDSTREAM CREEK, AK US",26/05/2023,,72,38,50
USC00503368,"GOLDSTREAM CREEK, AK US",27/05/2023,,58,32,33
USC00503368,"GOLDSTREAM CREEK, AK US",28/05/2023,,66,33,39
USC00503368,"GOLDSTREAM CREEK, AK US",29/05/2023,,62,39,45
USC00503368,"GOLDSTREAM CREEK, AK US",30/05/2023,,62,39,42
USC00503368,"GOLDSTREAM CREEK, AK US",31/05/2023,,49,38,40
USC00503368,"GOLDSTREAM CREEK, AK US",01/06/2023,,54,23,28
USC00503368,"GOLDSTREAM CREEK, AK US",02/06/2023,,47,28,37
USC00503368,"GOLDSTREAM CREEK, AK US",03/06/2023,,48,34,40
USC00503368,"GOLDSTREAM CREEK, AK US",04/06/2023,,73,40,49
USC00503368,"GOLDSTREAM CREEK, AK US",05/06/2023,,61,34,38
USC00503368,"GOLDSTREAM CREEK, AK US",06/06/2023,,73,35,41
USC00503368,"GOLDSTREAM CREEK, AK US",07/06/2023,,79,40,45
USC00503368,"GOLDSTREAM CREEK, AK US",08/06/2023,,77,39,47
USC00503368,"GOLDSTREAM CREEK, AK US",09/06/2023,,70,46,52
USC00503368,"GOLDSTREAM CREEK, AK US",10/06/2023,,69,39,45
USC00503368,"GOLDSTREAM CREEK, AK US",11/06/2023,,69,43,50
USC00503368,"GOLDSTREAM CREEK, AK US",12/06/2023,,64,40,49
USC00503368,"GOLDSTREAM CREEK, AK US",13/06/2023,,63,42,44
USC00503368,"GOLDSTREAM CREEK, AK US",14/06/2023,,64,43,45
USC00503368,"GOLDSTREAM CREEK, AK US",15/06/2023,,62,34,37
USC00503368,"GOLDSTREAM CREEK, AK US",16/06/2023,,69,37,47
USC00503368,"GOLDSTREAM CREEK, AK US",17/06/2023,,74,47,53
USC00503368,"GOLDSTREAM CREEK, AK US",18/06/2023,,74,41,48
USC00503368,"GOLDSTREAM CREEK, AK US",19/06/2023,,63,38,41
USC00503368,"GOLDSTREAM CREEK, AK US",20/06/2023,,66,41,49
USC00503368,"GOLDSTREAM CREEK, AK US",21/06/2023,,63,44,52
USC00503368,"GOLDSTREAM CREEK, AK US",22/06/2023,,70,52,56
USC00503368,"GOLDSTREAM CREEK, AK US",23/06/2023,,73,51,53
USC00503368,"GOLDSTREAM CREEK, AK US",24/06/2023,,72,47,50
USC00503368,"GOLDSTREAM CREEK, AK US",25/06/2023,,77,49,51
USC00503368,"GOLDSTREAM CREEK, AK US",26/06/2023,,77,51,52
USC00503368,"GOLDSTREAM CREEK, AK US",27/06/2023,,68,44,50
USC00503368,"GOLDSTREAM CREEK, AK US",28/06/2023,,71,45,50
USC00503368,"GOLDSTREAM CREEK, AK US",29/06/2023,,72,50,54
USC00503368,"GOLDSTREAM CREEK, AK US",30/06/2023,,62,39,44
USC00503368,"GOLDSTREAM CREEK, AK US",01/07/2023,,66,40,51
USC00503368,"GOLDSTREAM CREEK, AK US",02/07/2023,,72,42,52
USC00503368,"GOLDSTREAM CREEK, AK US",03/07/2023,,78,45,53
USC00503368,"GOLDSTREAM CREEK, AK US",04/07/2023,,73,52,54
USC00503368,"GOLDSTREAM CREEK, AK US",05/07/2023,,70,36,43
USC00503368,"GOLDSTREAM CREEK, AK US",06/07/2023,,73,42,51
USC00503368,"GOLDSTREAM CREEK, AK US",07/07/2023,,71,49,54
USC00503368,"GOLDSTREAM CREEK, AK US",08/07/2023,,70,47,48
USC00503368,"GOLDSTREAM CREEK, AK US",09/07/2023,,65,34,43
USC00503368,"GOLDSTREAM CREEK, AK US",10/07/2023,,72,43,49
USC00503368,"GOLDSTREAM CREEK, AK US",11/07/2023,,72,48,55
USC00503368,"GOLDSTREAM CREEK, AK US",12/07/2023,,71,53,54
USC00503368,"GOLDSTREAM CREEK, AK US",13/07/2023,,67,38,46
USC00503368,"GOLDSTREAM CREEK, AK US",14/07/2023,,74,43,53
